source_sheet,schluter_item,description,instock_sku,special_order_sku,schluter_item_norm,description_norm
SPO,I135/AHK1S/AMG,DILEX-AHK IN CORNER 135° ALUM POLISH BRASS,,951501786,I135/AHK1S/AMG,DILEX-AHK IN CORNER 135° ALUM POLISH BRASS
SPO,I135/AHK1S/ACG,DILEX-AHK IN CORNER 135° ALUM POLISH CHROME,,951501782,I135/AHK1S/ACG,DILEX-AHK IN CORNER 135° ALUM POLISH CHROME
SPO,I135/AHK1S/AKG,DILEX-AHK IN CORNER 135° ALUM POLISH COPPER,,951501785,I135/AHK1S/AKG,DILEX-AHK IN CORNER 135° ALUM POLISH COPPER
SPO,I135/AHK1S/ATG,DILEX-AHK IN CORNER 135° ALUM POLISH NICKEL,,951501783,I135/AHK1S/ATG,DILEX-AHK IN CORNER 135° ALUM POLISH NICKEL
SPO,I135/AHK1S/TSR,DILEX-AHK IN CORNER 135° ALUM RUSTIC BROWN,,100479443,I135/AHK1S/TSR,DILEX-AHK IN CORNER 135° ALUM RUSTIC BROWN
SPO,I135/AHK1S/AE,DILEX-AHK IN CORNER 135° ALUM SATIN,,951501635,I135/AHK1S/AE,DILEX-AHK IN CORNER 135° ALUM SATIN
SPO,I135/AHK1S/AM,DILEX-AHK IN CORNER 135° ALUM SATIN BRASS,,951501637,I135/AHK1S/AM,DILEX-AHK IN CORNER 135° ALUM SATIN BRASS
SPO,I135/AHK1S/AK,DILEX-AHK IN CORNER 135° ALUM SATIN COPPER,,951501659,I135/AHK1S/AK,DILEX-AHK IN CORNER 135° ALUM SATIN COPPER
SPO,I135/AHK1S/AT,DILEX-AHK IN CORNER 135° ALUM SATIN NICKEL,,951501636,I135/AHK1S/AT,DILEX-AHK IN CORNER 135° ALUM SATIN NICKEL
SPO,I135/AHK1S/TSSG,DILEX-AHK IN CORNER 135° ALUM STONE GREY,,100479450,I135/AHK1S/TSSG,DILEX-AHK IN CORNER 135° ALUM STONE GREY
SPO,I90/AHK1S/TSB,DILEX-AHK IN CORNER 90° ALUM BEIGE,,951501878,I90/AHK1S/TSB,DILEX-AHK IN CORNER 90° ALUM BEIGE
SPO,I90/AHK1S/TSOB,DILEX-AHK IN CORNER 90° ALUM BRONZE,,951501879,I90/AHK1S/TSOB,DILEX-AHK IN CORNER 90° ALUM BRONZE
SPO,I90/AHK1S/AMGB,DILEX-AHK IN CORNER 90° ALUM BRUSH BRASS,,951501736,I90/AHK1S/AMGB,DILEX-AHK IN CORNER 90° ALUM BRUSH BRASS
SPO,I90/AHK1S/ACGB,DILEX-AHK IN CORNER 90° ALUM BRUSH CHROME,,951501787,I90/AHK1S/ACGB,DILEX-AHK IN CORNER 90° ALUM BRUSH CHROME
SPO,I90/AHK1S/AKGB,DILEX-AHK IN CORNER 90° ALUM BRUSH COPPER,,951501784,I90/AHK1S/AKGB,DILEX-AHK IN CORNER 90° ALUM BRUSH COPPER
SPO,I90/AHK1S/AGRB,DILEX-AHK IN CORNER 90° ALUM BRUSH GRAPHITE,,951501789,I90/AHK1S/AGRB,DILEX-AHK IN CORNER 90° ALUM BRUSH GRAPHITE
SPO,I90/AHK1S/ATGB,DILEX-AHK IN CORNER 90° ALUM BRUSH NICKEL,,951501788,I90/AHK1S/ATGB,DILEX-AHK IN CORNER 90° ALUM BRUSH NICKEL
SPO,I90/AHK1S/TSC,DILEX-AHK IN CORNER 90° ALUM CREAM,,100479476,I90/AHK1S/TSC,DILEX-AHK IN CORNER 90° ALUM CREAM
SPO,I90/AHK1S/TSDA,DILEX-AHK IN CORNER 90° ALUM DARK ANTHRACITE,,100479484,I90/AHK1S/TSDA,DILEX-AHK IN CORNER 90° ALUM DARK ANTHRACITE
SPO,I90/AHK1S/TSBG,DILEX-AHK IN CORNER 90° ALUM GREIGE,,100479468,I90/AHK1S/TSBG,DILEX-AHK IN CORNER 90° ALUM GREIGE
SPO,I90/AHK1S/TSI,DILEX-AHK IN CORNER 90° ALUM IVORY,,100479492,I90/AHK1S/TSI,DILEX-AHK IN CORNER 90° ALUM IVORY
SPO,I90/AHK1S/TSLA,DILEX-AHK IN CORNER 90° ALUM LIGHT ANTHRACITE,,100479500,I90/AHK1S/TSLA,DILEX-AHK IN CORNER 90° ALUM LIGHT ANTHRACITE
SPO,I90/AHK1S/TSG,DILEX-AHK IN CORNER 90° ALUM PEWTER,,951501874,I90/AHK1S/TSG,DILEX-AHK IN CORNER 90° ALUM PEWTER
SPO,I90/AHK1S/AMG,DILEX-AHK IN CORNER 90° ALUM POLISH BRASS,,951501780,I90/AHK1S/AMG,DILEX-AHK IN CORNER 90° ALUM POLISH BRASS
SPO,I90/AHK1S/ACG,DILEX-AHK IN CORNER 90° ALUM POLISH CHROME,,951501778,I90/AHK1S/ACG,DILEX-AHK IN CORNER 90° ALUM POLISH CHROME
SPO,I90/AHK1S/AKG,DILEX-AHK IN CORNER 90° ALUM POLISH COPPER,,951501779,I90/AHK1S/AKG,DILEX-AHK IN CORNER 90° ALUM POLISH COPPER
SPO,I90/AHK1S/ATG,DILEX-AHK IN CORNER 90° ALUM POLISH NICKEL,,951501781,I90/AHK1S/ATG,DILEX-AHK IN CORNER 90° ALUM POLISH NICKEL
SPO,I90/AHK1S/TSR,DILEX-AHK IN CORNER 90° ALUM RUSTIC BROWN,,100479518,I90/AHK1S/TSR,DILEX-AHK IN CORNER 90° ALUM RUSTIC BROWN
SPO,I90/AHK1S/AE,DILEX-AHK IN CORNER 90° ALUM SATIN,,951501632,I90/AHK1S/AE,DILEX-AHK IN CORNER 90° ALUM SATIN
SPO,I90/AHK1S/AM,DILEX-AHK IN CORNER 90° ALUM SATIN BRASS,,951501633,I90/AHK1S/AM,DILEX-AHK IN CORNER 90° ALUM SATIN BRASS
SPO,I90/AHK1S/AK,DILEX-AHK IN CORNER 90° ALUM SATIN COPPER,,951501657,I90/AHK1S/AK,DILEX-AHK IN CORNER 90° ALUM SATIN COPPER
SPO,I90/AHK1S/AT,DILEX-AHK IN CORNER 90° ALUM SATIN NICKEL,,100046424,I90/AHK1S/AT,DILEX-AHK IN CORNER 90° ALUM SATIN NICKEL
SPO,I90/AHK1S/TSSG,DILEX-AHK IN CORNER 90° ALUM STONE GREY,,100479526,I90/AHK1S/TSSG,DILEX-AHK IN CORNER 90° ALUM STONE GREY
SPO,E135/AHK1S/TSB,DILEX-AHK OUT CORNER 135° ALUM BEIGE,,951501880,E135/AHK1S/TSB,DILEX-AHK OUT CORNER 135° ALUM BEIGE
SPO,E135/AHK1S/TSOB,DILEX-AHK OUT CORNER 135° ALUM BRONZE,,951501872,E135/AHK1S/TSOB,DILEX-AHK OUT CORNER 135° ALUM BRONZE
SPO,E135/AHK1S/AMGB,DILEX-AHK OUT CORNER 135° ALUM BRUSH BRASS,,951501794,E135/AHK1S/AMGB,DILEX-AHK OUT CORNER 135° ALUM BRUSH BRASS
SPO,E135/AHK1S/ACGB,DILEX-AHK OUT CORNER 135° ALUM BRUSH CHROME,,951501734,E135/AHK1S/ACGB,DILEX-AHK OUT CORNER 135° ALUM BRUSH CHROME
SPO,E135/AHK1S/AKGB,DILEX-AHK OUT CORNER 135° ALUM BRUSH COPPER,,951501732,E135/AHK1S/AKGB,DILEX-AHK OUT CORNER 135° ALUM BRUSH COPPER
SPO,E135/AHK1S/AGRB,DILEX-AHK OUT CORNER 135° ALUM BRUSH GRAPHITE,,951501735,E135/AHK1S/AGRB,DILEX-AHK OUT CORNER 135° ALUM BRUSH GRAPHITE
SPO,E135/AHK1S/ATGB,DILEX-AHK OUT CORNER 135° ALUM BRUSH NICKEL,,951501795,E135/AHK1S/ATGB,DILEX-AHK OUT CORNER 135° ALUM BRUSH NICKEL
SPO,E135/AHK1S/TSC,DILEX-AHK OUT CORNER 135° ALUM CREAM,,100479195,E135/AHK1S/TSC,DILEX-AHK OUT CORNER 135° ALUM CREAM
SPO,E135/AHK1S/TSDA,DILEX-AHK OUT CORNER 135° ALUM DARK ANTHRACITE,,100479203,E135/AHK1S/TSDA,DILEX-AHK OUT CORNER 135° ALUM DARK ANTHRACITE
SPO,E135/AHK1S/TSBG,DILEX-AHK OUT CORNER 135° ALUM GREIGE,,100479187,E135/AHK1S/TSBG,DILEX-AHK OUT CORNER 135° ALUM GREIGE
SPO,E135/AHK1S/TSI,DILEX-AHK OUT CORNER 135° ALUM IVORY,,100479211,E135/AHK1S/TSI,DILEX-AHK OUT CORNER 135° ALUM IVORY
SPO,E135/AHK1S/TSLA,DILEX-AHK OUT CORNER 135° ALUM LIGHT ANTHRACITE,,100479229,E135/AHK1S/TSLA,DILEX-AHK OUT CORNER 135° ALUM LIGHT ANTHRACITE
SPO,E135/AHK1S/TSG,DILEX-AHK OUT CORNER 135° ALUM PEWTER,,951501883,E135/AHK1S/TSG,DILEX-AHK OUT CORNER 135° ALUM PEWTER
SPO,E135/AHK1S/AMG,DILEX-AHK OUT CORNER 135° ALUM POLISH BRASS,,951501792,E135/AHK1S/AMG,DILEX-AHK OUT CORNER 135° ALUM POLISH BRASS
SPO,E135/AHK1S/ACG,DILEX-AHK OUT CORNER 135° ALUM POLISH CHROME,,951501790,E135/AHK1S/ACG,DILEX-AHK OUT CORNER 135° ALUM POLISH CHROME
SPO,E135/AHK1S/AKG,DILEX-AHK OUT CORNER 135° ALUM POLISH COPPER,,951501793,E135/AHK1S/AKG,DILEX-AHK OUT CORNER 135° ALUM POLISH COPPER
SPO,E135/AHK1S/ATG,DILEX-AHK OUT CORNER 135° ALUM POLISH NICKEL,,951501791,E135/AHK1S/ATG,DILEX-AHK OUT CORNER 135° ALUM POLISH NICKEL
SPO,E135/AHK1S/TSR,DILEX-AHK OUT CORNER 135° ALUM RUSTIC BROWN,,100479237,E135/AHK1S/TSR,DILEX-AHK OUT CORNER 135° ALUM RUSTIC BROWN
SPO,E135/AHK1S/AE,DILEX-AHK OUT CORNER 135° ALUM SATIN,,951501660,E135/AHK1S/AE,DILEX-AHK OUT CORNER 135° ALUM SATIN
SPO,E135/AHK1S/AM,DILEX-AHK OUT CORNER 135° ALUM SATIN BRASS,,951501661,E135/AHK1S/AM,DILEX-AHK OUT CORNER 135° ALUM SATIN BRASS
SPO,E135/AHK1S/AK,DILEX-AHK OUT CORNER 135° ALUM SATIN COPPER,,951501665,E135/AHK1S/AK,DILEX-AHK OUT CORNER 135° ALUM SATIN COPPER
SPO,E135/AHK1S/AT,DILEX-AHK OUT CORNER 135° ALUM SATIN NICKEL,,951501662,E135/AHK1S/AT,DILEX-AHK OUT CORNER 135° ALUM SATIN NICKEL
SPO,E135/AHK1S/TSSG,DILEX-AHK OUT CORNER 135° ALUM STONE GREY,,100479245,E135/AHK1S/TSSG,DILEX-AHK OUT CORNER 135° ALUM STONE GREY
SPO,E90/AHK1S/TSB,DILEX-AHK OUT CORNER 90° ALUM BEIGE,,951501875,E90/AHK1S/TSB,DILEX-AHK OUT CORNER 90° ALUM BEIGE
SPO,E90/AHK1S/TSOB,DILEX-AHK OUT CORNER 90° ALUM BRONZE,,951501877,E90/AHK1S/TSOB,DILEX-AHK OUT CORNER 90° ALUM BRONZE
SPO,E90/AHK1S/AMGB,DILEX-AHK OUT CORNER 90° ALUM BRUSH BRASS,,951501746,E90/AHK1S/AMGB,DILEX-AHK OUT CORNER 90° ALUM BRUSH BRASS
SPO,E90/AHK1S/ACGB,DILEX-AHK OUT CORNER 90° ALUM BRUSH CHROME,,951501747,E90/AHK1S/ACGB,DILEX-AHK OUT CORNER 90° ALUM BRUSH CHROME
SPO,E90/AHK1S/AKGB,DILEX-AHK OUT CORNER 90° ALUM BRUSH COPPER,,951501748,E90/AHK1S/AKGB,DILEX-AHK OUT CORNER 90° ALUM BRUSH COPPER
SPO,E90/AHK1S/AGRB,DILEX-AHK OUT CORNER 90° ALUM BRUSH GRAPHITE,,951501745,E90/AHK1S/AGRB,DILEX-AHK OUT CORNER 90° ALUM BRUSH GRAPHITE
SPO,E90/AHK1S/ATGB,DILEX-AHK OUT CORNER 90° ALUM BRUSH NICKEL,,951501749,E90/AHK1S/ATGB,DILEX-AHK OUT CORNER 90° ALUM BRUSH NICKEL
SPO,E90/AHK1S/TSC,DILEX-AHK OUT CORNER 90° ALUM CREAM,,100479260,E90/AHK1S/TSC,DILEX-AHK OUT CORNER 90° ALUM CREAM
SPO,E90/AHK1S/TSDA,DILEX-AHK OUT CORNER 90° ALUM DARK ANTHRACITE,,100479278,E90/AHK1S/TSDA,DILEX-AHK OUT CORNER 90° ALUM DARK ANTHRACITE
SPO,E90/AHK1S/TSBG,DILEX-AHK OUT CORNER 90° ALUM GREIGE,,100479252,E90/AHK1S/TSBG,DILEX-AHK OUT CORNER 90° ALUM GREIGE
SPO,E90/AHK1S/TSI,DILEX-AHK OUT CORNER 90° ALUM IVORY,,100479286,E90/AHK1S/TSI,DILEX-AHK OUT CORNER 90° ALUM IVORY
SPO,E90/AHK1S/TSLA,DILEX-AHK OUT CORNER 90° ALUM LIGHT ANTHRACITE,,100479294,E90/AHK1S/TSLA,DILEX-AHK OUT CORNER 90° ALUM LIGHT ANTHRACITE
SPO,E90/AHK1S/TSG,DILEX-AHK OUT CORNER 90° ALUM PEWTER,,951501876,E90/AHK1S/TSG,DILEX-AHK OUT CORNER 90° ALUM PEWTER
SPO,E90/AHK1S/AMG,DILEX-AHK OUT CORNER 90° ALUM POLISH BRASS,,951501773,E90/AHK1S/AMG,DILEX-AHK OUT CORNER 90° ALUM POLISH BRASS
SPO,E90/AHK1S/ACG,DILEX-AHK OUT CORNER 90° ALUM POLISH CHROME,,951501770,E90/AHK1S/ACG,DILEX-AHK OUT CORNER 90° ALUM POLISH CHROME
SPO,E90/AHK1S/AKG,DILEX-AHK OUT CORNER 90° ALUM POLISH COPPER,,951501772,E90/AHK1S/AKG,DILEX-AHK OUT CORNER 90° ALUM POLISH COPPER
SPO,E90/AHK1S/ATG,DILEX-AHK OUT CORNER 90° ALUM POLISH NICKEL,,951501771,E90/AHK1S/ATG,DILEX-AHK OUT CORNER 90° ALUM POLISH NICKEL
SPO,E90/AHK1S/TSR,DILEX-AHK OUT CORNER 90° ALUM RUSTIC BROWN,,100479302,E90/AHK1S/TSR,DILEX-AHK OUT CORNER 90° ALUM RUSTIC BROWN
SPO,E90/AHK1S/AE,DILEX-AHK OUT CORNER 90° ALUM SATIN,,951501617,E90/AHK1S/AE,DILEX-AHK OUT CORNER 90° ALUM SATIN
SPO,E90/AHK1S/AM,DILEX-AHK OUT CORNER 90° ALUM SATIN BRASS,,951501619,E90/AHK1S/AM,DILEX-AHK OUT CORNER 90° ALUM SATIN BRASS
SPO,E90/AHK1S/AK,DILEX-AHK OUT CORNER 90° ALUM SATIN COPPER,,951501631,E90/AHK1S/AK,DILEX-AHK OUT CORNER 90° ALUM SATIN COPPER
SPO,E90/AHK1S/AT,DILEX-AHK OUT CORNER 90° ALUM SATIN NICKEL,,951501618,E90/AHK1S/AT,DILEX-AHK OUT CORNER 90° ALUM SATIN NICKEL
SPO,E90/AHK1S/TSSG,DILEX-AHK OUT CORNER 90° ALUM STONE GREY,,100479310,E90/AHK1S/TSSG,DILEX-AHK OUT CORNER 90° ALUM STONE GREY
SPO,E90Q/AHK1S/TSB,DILEX-AHK OUT CORNER SQ 90° ALUM BEIGE,,100115013,E90Q/AHK1S/TSB,DILEX-AHK OUT CORNER SQ 90° ALUM BEIGE
SPO,E90Q/AHK1S/TSOB,DILEX-AHK OUT CORNER SQ 90° ALUM BRONZE,,100115021,E90Q/AHK1S/TSOB,DILEX-AHK OUT CORNER SQ 90° ALUM BRONZE
SPO,E90Q/AHK1S/TSC,DILEX-AHK OUT CORNER SQ 90° ALUM CREAM,,100479336,E90Q/AHK1S/TSC,DILEX-AHK OUT CORNER SQ 90° ALUM CREAM
SPO,E90Q/AHK1S/TSDA,DILEX-AHK OUT CORNER SQ 90° ALUM DARK ANTHRACITE,,100479344,E90Q/AHK1S/TSDA,DILEX-AHK OUT CORNER SQ 90° ALUM DARK ANTHRACITE
SPO,E90Q/AHK1S/TSBG,DILEX-AHK OUT CORNER SQ 90° ALUM GREIGE,,100479328,E90Q/AHK1S/TSBG,DILEX-AHK OUT CORNER SQ 90° ALUM GREIGE
SPO,E90Q/AHK1S/TSI,DILEX-AHK OUT CORNER SQ 90° ALUM IVORY,,100479351,E90Q/AHK1S/TSI,DILEX-AHK OUT CORNER SQ 90° ALUM IVORY
SPO,E90Q/AHK1S/TSLA,DILEX-AHK OUT CORNER SQ 90° ALUM LIGHT ANTHRACITE,,100479369,E90Q/AHK1S/TSLA,DILEX-AHK OUT CORNER SQ 90° ALUM LIGHT ANTHRACITE
SPO,E90Q/AHK1S/TSG,DILEX-AHK OUT CORNER SQ 90° ALUM PEWTER,,100115039,E90Q/AHK1S/TSG,DILEX-AHK OUT CORNER SQ 90° ALUM PEWTER
SPO,E90Q/AHK1S/ACG,DILEX-AHK OUT CORNER SQ 90° ALUM POLISH CHROME,,100114982,E90Q/AHK1S/ACG,DILEX-AHK OUT CORNER SQ 90° ALUM POLISH CHROME
SPO,E90Q/AHK1S/TSR,DILEX-AHK OUT CORNER SQ 90° ALUM RUSTIC BROWN,,100479377,E90Q/AHK1S/TSR,DILEX-AHK OUT CORNER SQ 90° ALUM RUSTIC BROWN
SPO,E90Q/AHK1S/AE,DILEX-AHK OUT CORNER SQ 90° ALUM SATIN,,100114990,E90Q/AHK1S/AE,DILEX-AHK OUT CORNER SQ 90° ALUM SATIN
SPO,E90Q/AHK1S/AT,DILEX-AHK OUT CORNER SQ 90° ALUM SATIN NICKEL,,100115005,E90Q/AHK1S/AT,DILEX-AHK OUT CORNER SQ 90° ALUM SATIN NICKEL
SPO,E90Q/AHK1S/TSSG,DILEX-AHK OUT CORNER SQ 90° ALUM STONE GREY,,100479385,E90Q/AHK1S/TSSG,DILEX-AHK OUT CORNER SQ 90° ALUM STONE GREY
SPO,AHKA125TSB,"DILEX-AHKA COVE BASE 1/2"" ALUM BEIGE",,100479633,AHKA125TSB,"DILEX-AHKA COVE BASE 1/2"" ALUM BEIGE"
SPO,AHKA125TSOB,"DILEX-AHKA COVE BASE 1/2"" ALUM BRONZE",,100479708,AHKA125TSOB,"DILEX-AHKA COVE BASE 1/2"" ALUM BRONZE"
SPO,AHKA125ACGB,"DILEX-AHKA COVE BASE 1/2"" ALUM BRUSH CHROME",,100115047,AHKA125ACGB,"DILEX-AHKA COVE BASE 1/2"" ALUM BRUSH CHROME"
SPO,AHKA125ATGB,"DILEX-AHKA COVE BASE 1/2"" ALUM BRUSH NICKEL",,100115054,AHKA125ATGB,"DILEX-AHKA COVE BASE 1/2"" ALUM BRUSH NICKEL"
SPO,AHKA125TSC,"DILEX-AHKA COVE BASE 1/2"" ALUM CREAM",,100479658,AHKA125TSC,"DILEX-AHKA COVE BASE 1/2"" ALUM CREAM"
SPO,AHKA125TSDA,"DILEX-AHKA COVE BASE 1/2"" ALUM DARK ANTHRACITE",,100479666,AHKA125TSDA,"DILEX-AHKA COVE BASE 1/2"" ALUM DARK ANTHRACITE"
SPO,AHKA125TSBG,"DILEX-AHKA COVE BASE 1/2"" ALUM GREIGE",,100479641,AHKA125TSBG,"DILEX-AHKA COVE BASE 1/2"" ALUM GREIGE"
SPO,AHKA125TSI,"DILEX-AHKA COVE BASE 1/2"" ALUM IVORY",,100479682,AHKA125TSI,"DILEX-AHKA COVE BASE 1/2"" ALUM IVORY"
SPO,AHKA125TSLA,"DILEX-AHKA COVE BASE 1/2"" ALUM LIGHT ANTHRACITE",,100479690,AHKA125TSLA,"DILEX-AHKA COVE BASE 1/2"" ALUM LIGHT ANTHRACITE"
SPO,AHKA125TSG,"DILEX-AHKA COVE BASE 1/2"" ALUM PEWTER",,100479674,AHKA125TSG,"DILEX-AHKA COVE BASE 1/2"" ALUM PEWTER"
SPO,AHKA125TSR,"DILEX-AHKA COVE BASE 1/2"" ALUM RUSTIC BROWN",,100479716,AHKA125TSR,"DILEX-AHKA COVE BASE 1/2"" ALUM RUSTIC BROWN"
SPO,AHKA125AE,"DILEX-AHKA COVE BASE 1/2"" ALUM SATIN",,100065671,AHKA125AE,"DILEX-AHKA COVE BASE 1/2"" ALUM SATIN"
SPO,AHKA125AT,"DILEX-AHKA COVE BASE 1/2"" ALUM SATIN NICKEL",,100115062,AHKA125AT,"DILEX-AHKA COVE BASE 1/2"" ALUM SATIN NICKEL"
SPO,AHKA125TSSG,"DILEX-AHKA COVE BASE 1/2"" ALUM STONE GREY",,100479724,AHKA125TSSG,"DILEX-AHKA COVE BASE 1/2"" ALUM STONE GREY"
SPO,AHKA100TSB,"DILEX-AHKA COVE BASE 3/8"" ALUM BEIGE",,100479534,AHKA100TSB,"DILEX-AHKA COVE BASE 3/8"" ALUM BEIGE"
SPO,AHKA100TSOB,"DILEX-AHKA COVE BASE 3/8"" ALUM BRONZE",,100479609,AHKA100TSOB,"DILEX-AHKA COVE BASE 3/8"" ALUM BRONZE"
SPO,AHKA100ACGB,"DILEX-AHKA COVE BASE 3/8"" ALUM BRUSH CHROME",,100106418,AHKA100ACGB,"DILEX-AHKA COVE BASE 3/8"" ALUM BRUSH CHROME"
SPO,AHKA100ATGB,"DILEX-AHKA COVE BASE 3/8"" ALUM BRUSH NICKEL",,100007749,AHKA100ATGB,"DILEX-AHKA COVE BASE 3/8"" ALUM BRUSH NICKEL"
SPO,AHKA100TSC,"DILEX-AHKA COVE BASE 3/8"" ALUM CREAM",,100479559,AHKA100TSC,"DILEX-AHKA COVE BASE 3/8"" ALUM CREAM"
SPO,AHKA100TSDA,"DILEX-AHKA COVE BASE 3/8"" ALUM DARK ANTHRACITE",,100479567,AHKA100TSDA,"DILEX-AHKA COVE BASE 3/8"" ALUM DARK ANTHRACITE"
SPO,AHKA100TSBG,"DILEX-AHKA COVE BASE 3/8"" ALUM GREIGE",,100479542,AHKA100TSBG,"DILEX-AHKA COVE BASE 3/8"" ALUM GREIGE"
SPO,AHKA100TSI,"DILEX-AHKA COVE BASE 3/8"" ALUM IVORY",,100479583,AHKA100TSI,"DILEX-AHKA COVE BASE 3/8"" ALUM IVORY"
SPO,AHKA100TSLA,"DILEX-AHKA COVE BASE 3/8"" ALUM LIGHT ANTHRACITE",,100479591,AHKA100TSLA,"DILEX-AHKA COVE BASE 3/8"" ALUM LIGHT ANTHRACITE"
SPO,AHKA100TSG,"DILEX-AHKA COVE BASE 3/8"" ALUM PEWTER",,100479575,AHKA100TSG,"DILEX-AHKA COVE BASE 3/8"" ALUM PEWTER"
SPO,AHKA100TSR,"DILEX-AHKA COVE BASE 3/8"" ALUM RUSTIC BROWN",,100479617,AHKA100TSR,"DILEX-AHKA COVE BASE 3/8"" ALUM RUSTIC BROWN"
SPO,AHKA100AE,"DILEX-AHKA COVE BASE 3/8"" ALUM SATIN",,100048289,AHKA100AE,"DILEX-AHKA COVE BASE 3/8"" ALUM SATIN"
SPO,AHKA100AT,"DILEX-AHKA COVE BASE 3/8"" ALUM SATIN NICKEL",,951200265,AHKA100AT,"DILEX-AHKA COVE BASE 3/8"" ALUM SATIN NICKEL"
SPO,AHKA100TSSG,"DILEX-AHKA COVE BASE 3/8"" ALUM STONE GREY",,100479625,AHKA100TSSG,"DILEX-AHKA COVE BASE 3/8"" ALUM STONE GREY"
SPO,AHKA80TSB,"DILEX-AHKA COVE BASE 5/16"" ALUM BEIGE",,100581990,AHKA80TSB,"DILEX-AHKA COVE BASE 5/16"" ALUM BEIGE"
SPO,AHKA80TSOB,"DILEX-AHKA COVE BASE 5/16"" ALUM BRONZE",,100479898,AHKA80TSOB,"DILEX-AHKA COVE BASE 5/16"" ALUM BRONZE"
SPO,AHKA80ACGB,"DILEX-AHKA COVE BASE 5/16"" ALUM BRUSH CHROME",,100115146,AHKA80ACGB,"DILEX-AHKA COVE BASE 5/16"" ALUM BRUSH CHROME"
SPO,AHKA80ATGB,"DILEX-AHKA COVE BASE 5/16"" ALUM BRUSH NICKEL",,100115153,AHKA80ATGB,"DILEX-AHKA COVE BASE 5/16"" ALUM BRUSH NICKEL"
SPO,AHKA80TSC,"DILEX-AHKA COVE BASE 5/16"" ALUM CREAM",,100479849,AHKA80TSC,"DILEX-AHKA COVE BASE 5/16"" ALUM CREAM"
SPO,AHKA80TSDA,"DILEX-AHKA COVE BASE 5/16"" ALUM DARK ANTHRACITE",,100479856,AHKA80TSDA,"DILEX-AHKA COVE BASE 5/16"" ALUM DARK ANTHRACITE"
SPO,AHKA80TSBG,"DILEX-AHKA COVE BASE 5/16"" ALUM GREIGE",,100479831,AHKA80TSBG,"DILEX-AHKA COVE BASE 5/16"" ALUM GREIGE"
SPO,AHKA80TSI,"DILEX-AHKA COVE BASE 5/16"" ALUM IVORY",,100479872,AHKA80TSI,"DILEX-AHKA COVE BASE 5/16"" ALUM IVORY"
SPO,AHKA80TSLA,"DILEX-AHKA COVE BASE 5/16"" ALUM LIGHT ANTHRACITE",,100479880,AHKA80TSLA,"DILEX-AHKA COVE BASE 5/16"" ALUM LIGHT ANTHRACITE"
SPO,AHKA80TSG,"DILEX-AHKA COVE BASE 5/16"" ALUM PEWTER",,100479864,AHKA80TSG,"DILEX-AHKA COVE BASE 5/16"" ALUM PEWTER"
SPO,AHKA80TSR,"DILEX-AHKA COVE BASE 5/16"" ALUM RUSTIC BROWN",,100479906,AHKA80TSR,"DILEX-AHKA COVE BASE 5/16"" ALUM RUSTIC BROWN"
SPO,AHKA80AE,"DILEX-AHKA COVE BASE 5/16"" ALUM SATIN",,100084995,AHKA80AE,"DILEX-AHKA COVE BASE 5/16"" ALUM SATIN"
SPO,AHKA80AT,"DILEX-AHKA COVE BASE 5/16"" ALUM SATIN NICKEL",,100115161,AHKA80AT,"DILEX-AHKA COVE BASE 5/16"" ALUM SATIN NICKEL"
SPO,AHKA80TSSG,"DILEX-AHKA COVE BASE 5/16"" ALUM STONE GREY",,100479914,AHKA80TSSG,"DILEX-AHKA COVE BASE 5/16"" ALUM STONE GREY"
SPO,AHKA150TSB,"DILEX-AHKA COVE BASE 9/16"" ALUM BEIGE",,100479732,AHKA150TSB,"DILEX-AHKA COVE BASE 9/16"" ALUM BEIGE"
SPO,AHKA150TSOB,"DILEX-AHKA COVE BASE 9/16"" ALUM BRONZE",,100479807,AHKA150TSOB,"DILEX-AHKA COVE BASE 9/16"" ALUM BRONZE"
SPO,AHKA150ACGB,"DILEX-AHKA COVE BASE 9/16"" ALUM BRUSH CHROME",,100115179,AHKA150ACGB,"DILEX-AHKA COVE BASE 9/16"" ALUM BRUSH CHROME"
SPO,AHKA150ATGB,"DILEX-AHKA COVE BASE 9/16"" ALUM BRUSH NICKEL",,100115187,AHKA150ATGB,"DILEX-AHKA COVE BASE 9/16"" ALUM BRUSH NICKEL"
SPO,AHKA150TSC,"DILEX-AHKA COVE BASE 9/16"" ALUM CREAM",,100479757,AHKA150TSC,"DILEX-AHKA COVE BASE 9/16"" ALUM CREAM"
SPO,AHKA150TSDA,"DILEX-AHKA COVE BASE 9/16"" ALUM DARK ANTHRACITE",,100479765,AHKA150TSDA,"DILEX-AHKA COVE BASE 9/16"" ALUM DARK ANTHRACITE"
SPO,AHKA150TSBG,"DILEX-AHKA COVE BASE 9/16"" ALUM GREIGE",,100479740,AHKA150TSBG,"DILEX-AHKA COVE BASE 9/16"" ALUM GREIGE"
SPO,AHKA150TSI,"DILEX-AHKA COVE BASE 9/16"" ALUM IVORY",,100479781,AHKA150TSI,"DILEX-AHKA COVE BASE 9/16"" ALUM IVORY"
SPO,AHKA150TSLA,"DILEX-AHKA COVE BASE 9/16"" ALUM LIGHT ANTHRACITE",,100479799,AHKA150TSLA,"DILEX-AHKA COVE BASE 9/16"" ALUM LIGHT ANTHRACITE"
